target_date,year,month,week_start_date,season_window,daily_order_target,actual_orders,daily_assembly_target,actual_assembled,daily_ship_target,actual_shipped_48h,backlog_eod,on_time_ship_rate,target_met_flag
2025-04-25,2025,4,2025-04-21,Normal,52.0,52,52.0,54,52.0,53,0,1.0192,True
2025-04-26,2025,4,2025-04-21,Normal,52.0,24,52.0,23,52.0,22,2,0.9167,False
2025-04-27,2025,4,2025-04-21,Normal,52.0,34,52.0,35,52.0,34,2,1.0,False
2025-04-28,2025,4,2025-04-28,Normal,52.0,59,52.0,62,52.0,59,2,1.0,True
2025-04-29,2025,4,2025-04-28,Normal,52.0,58,52.0,61,52.0,59,1,1.0172,True
2025-04-30,2025,4,2025-04-28,Normal,52.0,63,52.0,63,52.0,59,5,0.9365,True
2025-05-01,2025,5,2025-04-28,Normal,52.0,50,52.0,59,52.0,57,0,1.14,True
2025-05-02,2025,5,2025-04-28,Normal,52.0,53,52.0,50,52.0,48,5,0.9057,False
2025-05-03,2025,5,2025-04-28,Normal,52.0,55,52.0,60,52.0,58,2,1.0545,True
2025-05-04,2025,5,2025-04-28,Normal,52.0,42,52.0,42,52.0,38,6,0.9048,False
2025-05-05,2025,5,2025-05-05,Normal,52.0,63,52.0,64,52.0,62,7,0.9841,True
2025-05-06,2025,5,2025-05-05,Normal,52.0,45,52.0,53,52.0,49,3,1.0889,False
2025-05-07,2025,5,2025-05-05,Normal,52.0,41,52.0,44,52.0,43,1,1.0488,False
2025-05-08,2025,5,2025-05-05,Normal,52.0,50,52.0,49,52.0,46,5,0.92,False
2025-05-09,2025,5,2025-05-05,Normal,52.0,62,52.0,66,52.0,62,5,1.0,True
2025-05-10,2025,5,2025-05-05,Normal,52.0,45,52.0,48,52.0,47,3,1.0444,False
2025-05-11,2025,5,2025-05-05,Normal,52.0,48,52.0,53,52.0,50,1,1.0417,False
2025-05-12,2025,5,2025-05-12,Normal,52.0,53,52.0,55,52.0,55,0,1.0377,True
2025-05-13,2025,5,2025-05-12,Normal,52.0,56,52.0,57,52.0,54,2,0.9643,True
2025-05-14,2025,5,2025-05-12,Normal,52.0,59,52.0,61,52.0,58,3,0.9831,True
2025-05-15,2025,5,2025-05-12,Normal,52.0,54,52.0,56,52.0,52,5,0.963,True
2025-05-16,2025,5,2025-05-12,Normal,52.0,62,52.0,65,52.0,64,3,1.0323,True
2025-05-17,2025,5,2025-05-12,Normal,52.0,35,52.0,36,52.0,34,4,0.9714,False
2025-05-18,2025,5,2025-05-12,Normal,52.0,52,52.0,53,52.0,52,4,1.0,True
2025-05-19,2025,5,2025-05-19,Normal,52.0,52,52.0,53,52.0,51,5,0.9808,False
2025-05-20,2025,5,2025-05-19,Normal,52.0,58,52.0,61,52.0,56,7,0.9655,True
2025-05-21,2025,5,2025-05-19,Normal,52.0,38,52.0,45,52.0,43,2,1.1316,False
2025-05-22,2025,5,2025-05-19,Normal,52.0,58,52.0,55,52.0,54,6,0.931,True
2025-05-23,2025,5,2025-05-19,Normal,52.0,60,52.0,62,52.0,59,7,0.9833,True
2025-05-24,2025,5,2025-05-19,Normal,52.0,55,52.0,64,52.0,59,3,1.0727,True
2025-05-25,2025,5,2025-05-19,Normal,52.0,54,52.0,60,52.0,58,0,1.0741,True
2025-05-26,2025,5,2025-05-26,Normal,52.0,48,52.0,44,52.0,43,5,0.8958,False
2025-05-27,2025,5,2025-05-26,Normal,52.0,52,52.0,58,52.0,54,3,1.0385,True
2025-05-28,2025,5,2025-05-26,Normal,52.0,62,52.0,66,52.0,66,0,1.0645,True
2025-05-29,2025,5,2025-05-26,Normal,52.0,47,52.0,40,52.0,39,8,0.8298,False
2025-05-30,2025,5,2025-05-26,Normal,52.0,35,52.0,41,52.0,40,3,1.1429,False
2025-05-31,2025,5,2025-05-26,Normal,52.0,44,52.0,46,52.0,44,3,1.0,False
2025-06-01,2025,6,2025-05-26,Normal,52.0,41,52.0,42,52.0,40,4,0.9756,False
2025-06-02,2025,6,2025-06-02,Normal,52.0,46,52.0,48,52.0,44,6,0.9565,False
2025-06-03,2025,6,2025-06-02,Normal,52.0,59,52.0,56,52.0,54,11,0.9153,True
2025-06-04,2025,6,2025-06-02,Normal,52.0,57,52.0,60,52.0,55,13,0.9649,True
2025-06-05,2025,6,2025-06-02,Normal,52.0,63,52.0,69,52.0,67,9,1.0635,True
2025-06-06,2025,6,2025-06-02,Normal,52.0,51,52.0,62,52.0,60,0,1.1765,True
2025-06-07,2025,6,2025-06-02,Normal,52.0,41,52.0,38,52.0,36,5,0.878,False
2025-06-08,2025,6,2025-06-02,Normal,52.0,45,52.0,45,52.0,44,6,0.9778,False
2025-06-09,2025,6,2025-06-09,Normal,52.0,54,52.0,57,52.0,55,5,1.0185,True
2025-06-10,2025,6,2025-06-09,Normal,52.0,38,52.0,43,52.0,42,1,1.1053,False
2025-06-11,2025,6,2025-06-09,Normal,52.0,52,52.0,53,52.0,50,3,0.9615,False
2025-06-12,2025,6,2025-06-09,Normal,52.0,48,52.0,52,52.0,49,2,1.0208,False
2025-06-13,2025,6,2025-06-09,Normal,52.0,67,52.0,73,52.0,70,0,1.0448,True
2025-06-14,2025,6,2025-06-09,Normal,52.0,40,52.0,39,52.0,36,4,0.9,False
2025-06-15,2025,6,2025-06-09,Normal,52.0,50,52.0,52,52.0,50,4,1.0,False
2025-06-16,2025,6,2025-06-16,Normal,52.0,47,52.0,46,52.0,45,6,0.9574,False
2025-06-17,2025,6,2025-06-16,Normal,52.0,59,52.0,65,52.0,59,6,1.0,True
2025-06-18,2025,6,2025-06-16,Normal,52.0,51,52.0,55,52.0,53,4,1.0392,True
2025-06-19,2025,6,2025-06-16,Normal,52.0,58,52.0,62,52.0,62,0,1.069,True
2025-06-20,2025,6,2025-06-16,Normal,52.0,41,52.0,38,52.0,37,4,0.9024,False
2025-06-21,2025,6,2025-06-16,Normal,52.0,36,52.0,39,52.0,37,3,1.0278,False
2025-06-22,2025,6,2025-06-16,Normal,52.0,34,52.0,35,52.0,33,4,0.9706,False
2025-06-23,2025,6,2025-06-23,Normal,52.0,49,52.0,55,52.0,54,0,1.102,True
2025-06-24,2025,6,2025-06-23,Normal,52.0,69,52.0,65,52.0,64,5,0.9275,True
2025-06-25,2025,6,2025-06-23,Normal,52.0,49,52.0,53,52.0,50,4,1.0204,False
2025-06-26,2025,6,2025-06-23,Normal,52.0,44,52.0,49,52.0,44,4,1.0,False
2025-06-27,2025,6,2025-06-23,Normal,52.0,51,52.0,51,52.0,49,6,0.9608,False
2025-06-28,2025,6,2025-06-23,Normal,52.0,40,52.0,43,52.0,43,3,1.075,False
2025-06-29,2025,6,2025-06-23,Normal,52.0,34,52.0,36,52.0,35,2,1.0294,False
2025-06-30,2025,6,2025-06-30,Normal,52.0,59,52.0,60,52.0,59,2,1.0,True
2025-07-01,2025,7,2025-06-30,Normal,52.0,36,52.0,35,52.0,33,5,0.9167,False
2025-07-02,2025,7,2025-06-30,Normal,52.0,42,52.0,45,52.0,42,5,1.0,False
2025-07-03,2025,7,2025-06-30,Normal,52.0,55,52.0,56,52.0,52,8,0.9455,True
2025-07-04,2025,7,2025-06-30,Normal,52.0,42,52.0,49,52.0,47,3,1.119,False
2025-07-05,2025,7,2025-06-30,Normal,52.0,54,52.0,57,52.0,54,3,1.0,True
2025-07-06,2025,7,2025-06-30,Normal,52.0,38,52.0,40,52.0,40,1,1.0526,False
2025-07-07,2025,7,2025-07-07,Normal,52.0,64,52.0,68,52.0,63,2,0.9844,True
2025-07-08,2025,7,2025-07-07,Normal,52.0,55,52.0,52,52.0,52,5,0.9455,True
2025-07-09,2025,7,2025-07-07,Normal,52.0,44,52.0,47,52.0,47,2,1.0682,False
2025-07-10,2025,7,2025-07-07,Normal,52.0,53,52.0,53,52.0,50,5,0.9434,False
2025-07-11,2025,7,2025-07-07,Normal,52.0,55,52.0,62,52.0,58,2,1.0545,True
2025-07-12,2025,7,2025-07-07,Normal,52.0,40,52.0,41,52.0,41,1,1.025,False
2025-07-13,2025,7,2025-07-07,Normal,52.0,46,52.0,45,52.0,41,6,0.8913,False
2025-07-14,2025,7,2025-07-14,Normal,52.0,54,52.0,60,52.0,57,3,1.0556,True
2025-07-15,2025,7,2025-07-14,Normal,52.0,60,52.0,60,52.0,57,6,0.95,True
2025-07-16,2025,7,2025-07-14,Normal,52.0,57,52.0,63,52.0,61,2,1.0702,True
2025-07-17,2025,7,2025-07-14,Normal,52.0,46,52.0,45,52.0,43,5,0.9348,False
2025-07-18,2025,7,2025-07-14,Normal,52.0,68,52.0,70,52.0,70,3,1.0294,True
2025-07-19,2025,7,2025-07-14,Normal,52.0,29,52.0,30,52.0,29,3,1.0,False
2025-07-20,2025,7,2025-07-14,Normal,52.0,39,52.0,42,52.0,39,3,1.0,False
2025-07-21,2025,7,2025-07-21,Normal,52.0,50,52.0,50,52.0,48,5,0.96,False
2025-07-22,2025,7,2025-07-21,Normal,52.0,44,52.0,49,52.0,46,3,1.0455,False
2025-07-23,2025,7,2025-07-21,Normal,52.0,47,52.0,48,52.0,48,2,1.0213,False
2025-07-24,2025,7,2025-07-21,Normal,52.0,62,52.0,64,52.0,64,0,1.0323,True
2025-07-25,2025,7,2025-07-21,Normal,52.0,58,52.0,58,52.0,57,1,0.9828,True
2025-07-26,2025,7,2025-07-21,Normal,52.0,40,52.0,41,52.0,41,0,1.025,False
2025-07-27,2025,7,2025-07-21,Normal,52.0,52,52.0,49,52.0,48,4,0.9231,False
2025-07-28,2025,7,2025-07-28,Normal,52.0,53,52.0,56,52.0,56,1,1.0566,True
2025-07-29,2025,7,2025-07-28,Normal,52.0,52,52.0,54,52.0,52,1,1.0,True
2025-07-30,2025,7,2025-07-28,Normal,52.0,49,52.0,49,52.0,48,2,0.9796,False
2025-07-31,2025,7,2025-07-28,Normal,52.0,51,52.0,53,52.0,52,1,1.0196,True
2025-08-01,2025,8,2025-07-28,Normal,52.0,53,52.0,55,52.0,51,3,0.9623,False
2025-08-02,2025,8,2025-07-28,Normal,52.0,45,52.0,45,52.0,42,6,0.9333,False
2025-08-03,2025,8,2025-07-28,Normal,52.0,49,52.0,54,52.0,52,3,1.0612,True
2025-08-04,2025,8,2025-08-04,Normal,52.0,43,52.0,48,52.0,48,0,1.1163,False
2025-08-05,2025,8,2025-08-04,Normal,52.0,49,52.0,48,52.0,46,3,0.9388,False
2025-08-06,2025,8,2025-08-04,Normal,52.0,62,52.0,61,52.0,59,6,0.9516,True
2025-08-07,2025,8,2025-08-04,Normal,52.0,61,52.0,65,52.0,65,2,1.0656,True
2025-08-08,2025,8,2025-08-04,Normal,52.0,43,52.0,44,52.0,43,2,1.0,False
2025-08-09,2025,8,2025-08-04,Normal,52.0,43,52.0,47,52.0,47,0,1.093,False
2025-08-10,2025,8,2025-08-04,Normal,52.0,40,52.0,37,52.0,36,4,0.9,False
2025-08-11,2025,8,2025-08-11,Normal,52.0,62,52.0,62,52.0,60,6,0.9677,True
2025-08-12,2025,8,2025-08-11,Normal,52.0,68,52.0,68,52.0,63,11,0.9265,True
2025-08-13,2025,8,2025-08-11,Normal,52.0,57,52.0,69,52.0,67,1,1.1754,True
2025-08-14,2025,8,2025-08-11,Normal,52.0,50,52.0,52,52.0,52,0,1.04,True
2025-08-15,2025,8,2025-08-11,Normal,52.0,50,52.0,49,52.0,49,1,0.98,False
2025-08-16,2025,8,2025-08-11,Normal,52.0,38,52.0,39,52.0,36,3,0.9474,False
2025-08-17,2025,8,2025-08-11,Normal,52.0,56,52.0,58,52.0,56,3,1.0,True
2025-08-18,2025,8,2025-08-18,Normal,52.0,50,52.0,49,52.0,47,6,0.94,False
2025-08-19,2025,8,2025-08-18,Normal,52.0,63,52.0,66,52.0,62,7,0.9841,True
2025-08-20,2025,8,2025-08-18,Normal,52.0,54,52.0,58,52.0,54,7,1.0,True
2025-08-21,2025,8,2025-08-18,Normal,52.0,48,52.0,55,52.0,54,1,1.125,True
2025-08-22,2025,8,2025-08-18,Normal,52.0,50,52.0,46,52.0,45,6,0.9,False
2025-08-23,2025,8,2025-08-18,Normal,52.0,49,52.0,52,52.0,49,6,1.0,False
2025-08-24,2025,8,2025-08-18,Normal,52.0,47,52.0,53,52.0,51,2,1.0851,False
2025-08-25,2025,8,2025-08-25,Normal,52.0,58,52.0,55,52.0,53,7,0.9138,True
2025-08-26,2025,8,2025-08-25,Normal,52.0,39,52.0,44,52.0,43,3,1.1026,False
2025-08-27,2025,8,2025-08-25,Normal,52.0,65,52.0,65,52.0,63,5,0.9692,True
2025-08-28,2025,8,2025-08-25,Normal,52.0,41,52.0,47,52.0,46,0,1.122,False
2025-08-29,2025,8,2025-08-25,Normal,52.0,48,52.0,48,52.0,46,2,0.9583,False
2025-08-30,2025,8,2025-08-25,Normal,52.0,52,52.0,50,52.0,47,7,0.9038,False
2025-08-31,2025,8,2025-08-25,Normal,52.0,45,52.0,51,52.0,51,1,1.1333,False
2025-09-01,2025,9,2025-09-01,Normal,52.0,61,52.0,64,52.0,61,1,1.0,True
2025-09-02,2025,9,2025-09-01,Normal,52.0,52,52.0,49,52.0,49,4,0.9423,False
2025-09-03,2025,9,2025-09-01,Normal,52.0,52,52.0,58,52.0,57,0,1.0962,True
2025-09-04,2025,9,2025-09-01,Normal,52.0,56,52.0,52,52.0,51,5,0.9107,False
2025-09-05,2025,9,2025-09-01,Normal,52.0,49,52.0,53,52.0,51,3,1.0408,False
2025-09-06,2025,9,2025-09-01,Normal,52.0,47,52.0,50,52.0,47,3,1.0,False
2025-09-07,2025,9,2025-09-01,Normal,52.0,49,52.0,49,52.0,46,6,0.9388,False
2025-09-08,2025,9,2025-09-08,Normal,52.0,50,52.0,58,52.0,54,2,1.08,True
2025-09-09,2025,9,2025-09-08,Normal,52.0,50,52.0,49,52.0,45,7,0.9,False
2025-09-10,2025,9,2025-09-08,Normal,52.0,48,52.0,50,52.0,49,6,1.0208,False
2025-09-11,2025,9,2025-09-08,Normal,52.0,48,52.0,53,52.0,51,3,1.0625,False
2025-09-12,2025,9,2025-09-08,Normal,52.0,51,52.0,53,52.0,52,2,1.0196,True
2025-09-13,2025,9,2025-09-08,Normal,52.0,35,52.0,36,52.0,36,1,1.0286,False
2025-09-14,2025,9,2025-09-08,Normal,52.0,53,52.0,54,52.0,52,2,0.9811,True
2025-09-15,2025,9,2025-09-15,Normal,52.0,51,52.0,50,52.0,47,6,0.9216,False
2025-09-16,2025,9,2025-09-15,Normal,52.0,45,52.0,51,52.0,49,2,1.0889,False
2025-09-17,2025,9,2025-09-15,Normal,52.0,54,52.0,55,52.0,55,1,1.0185,True
2025-09-18,2025,9,2025-09-15,Normal,52.0,60,52.0,60,52.0,57,4,0.95,True
2025-09-19,2025,9,2025-09-15,Normal,52.0,63,52.0,67,52.0,64,3,1.0159,True
2025-09-20,2025,9,2025-09-15,Normal,52.0,53,52.0,56,52.0,56,0,1.0566,True
2025-09-21,2025,9,2025-09-15,Normal,52.0,48,52.0,48,52.0,46,2,0.9583,False
2025-09-22,2025,9,2025-09-22,Normal,52.0,56,52.0,56,52.0,56,2,1.0,True
2025-09-23,2025,9,2025-09-22,Normal,52.0,52,52.0,49,52.0,47,7,0.9038,False
2025-09-24,2025,9,2025-09-22,Normal,52.0,48,52.0,54,52.0,52,3,1.0833,True
2025-09-25,2025,9,2025-09-22,Normal,52.0,58,52.0,58,52.0,57,4,0.9828,True
2025-09-26,2025,9,2025-09-22,Normal,52.0,50,52.0,55,52.0,53,1,1.06,True
2025-09-27,2025,9,2025-09-22,Normal,52.0,37,52.0,37,52.0,37,1,1.0,False
2025-09-28,2025,9,2025-09-22,Normal,52.0,41,52.0,41,52.0,39,3,0.9512,False
2025-09-29,2025,9,2025-09-29,Normal,52.0,63,52.0,64,52.0,63,3,1.0,True
2025-09-30,2025,9,2025-09-29,Normal,52.0,47,52.0,48,52.0,46,4,0.9787,False
2025-10-01,2025,10,2025-09-29,Normal,52.0,59,52.0,59,52.0,57,6,0.9661,True
2025-10-02,2025,10,2025-09-29,Normal,52.0,55,52.0,60,52.0,60,1,1.0909,True
2025-10-03,2025,10,2025-09-29,Normal,52.0,65,52.0,63,52.0,61,5,0.9385,True
2025-10-04,2025,10,2025-09-29,Normal,52.0,49,52.0,52,52.0,49,5,1.0,False
2025-10-05,2025,10,2025-09-29,Normal,52.0,52,52.0,54,52.0,53,4,1.0192,True
2025-10-06,2025,10,2025-10-06,Normal,52.0,55,52.0,57,52.0,56,3,1.0182,True
2025-10-07,2025,10,2025-10-06,Normal,52.0,66,52.0,67,52.0,67,2,1.0152,True
2025-10-08,2025,10,2025-10-06,Normal,52.0,64,52.0,62,52.0,60,6,0.9375,True
2025-10-09,2025,10,2025-10-06,Normal,52.0,43,52.0,48,52.0,48,1,1.1163,False
2025-10-10,2025,10,2025-10-06,Normal,52.0,44,52.0,43,52.0,39,6,0.8864,False
2025-10-11,2025,10,2025-10-06,Normal,52.0,38,52.0,41,52.0,41,3,1.0789,False
2025-10-12,2025,10,2025-10-06,Normal,52.0,48,52.0,49,52.0,48,3,1.0,False
2025-10-13,2025,10,2025-10-13,Normal,52.0,50,52.0,53,52.0,50,3,1.0,False
2025-10-14,2025,10,2025-10-13,Normal,52.0,45,52.0,48,52.0,45,3,1.0,False
2025-10-15,2025,10,2025-10-13,Christmas,97.0,110,97.0,116,97.0,107,6,0.9727,True
2025-10-16,2025,10,2025-10-13,Christmas,97.0,96,97.0,102,97.0,96,6,1.0,False
2025-10-17,2025,10,2025-10-13,Christmas,97.0,90,97.0,99,97.0,98,0,1.0889,True
2025-10-18,2025,10,2025-10-13,Christmas,97.0,76,97.0,74,97.0,69,7,0.9079,False
2025-10-19,2025,10,2025-10-13,Christmas,97.0,97,97.0,103,97.0,96,8,0.9897,False
2025-10-20,2025,10,2025-10-20,Christmas,97.0,102,97.0,105,97.0,97,13,0.951,True
2025-10-21,2025,10,2025-10-20,Christmas,97.0,96,97.0,100,97.0,94,15,0.9792,False
2025-10-22,2025,10,2025-10-20,Christmas,97.0,98,97.0,107,97.0,101,12,1.0306,True
2025-10-23,2025,10,2025-10-20,Christmas,97.0,95,97.0,104,97.0,94,13,0.9895,False
2025-10-24,2025,10,2025-10-20,Christmas,97.0,109,97.0,112,97.0,107,15,0.9817,True
2025-10-25,2025,10,2025-10-20,Christmas,97.0,88,97.0,94,97.0,89,14,1.0114,False
2025-10-26,2025,10,2025-10-20,Christmas,97.0,84,97.0,87,97.0,85,13,1.0119,False
2025-10-27,2025,10,2025-10-27,Christmas,97.0,103,97.0,109,97.0,98,18,0.9515,True
2025-10-28,2025,10,2025-10-27,Christmas,97.0,80,97.0,87,97.0,80,18,1.0,False
2025-10-29,2025,10,2025-10-27,Christmas,97.0,118,97.0,123,97.0,116,20,0.9831,True
2025-10-30,2025,10,2025-10-27,Christmas,97.0,91,97.0,93,97.0,85,26,0.9341,False
2025-10-31,2025,10,2025-10-27,Christmas,97.0,91,97.0,106,97.0,97,20,1.0659,True
2025-11-01,2025,11,2025-10-27,Christmas,97.0,68,97.0,77,97.0,73,15,1.0735,False
2025-11-02,2025,11,2025-10-27,Christmas,97.0,73,97.0,84,97.0,75,13,1.0274,False
2025-11-03,2025,11,2025-11-03,Christmas,97.0,110,97.0,118,97.0,112,11,1.0182,True
2025-11-04,2025,11,2025-11-03,Christmas,97.0,83,97.0,86,97.0,80,14,0.9639,False
2025-11-05,2025,11,2025-11-03,Christmas,97.0,94,97.0,100,97.0,88,20,0.9362,False
2025-11-06,2025,11,2025-11-03,Christmas,97.0,106,97.0,112,97.0,102,24,0.9623,True
2025-11-07,2025,11,2025-11-03,Christmas,97.0,93,97.0,98,97.0,94,23,1.0108,False
2025-11-08,2025,11,2025-11-03,Christmas,97.0,82,97.0,92,97.0,90,15,1.0976,False
2025-11-09,2025,11,2025-11-03,Christmas,97.0,74,97.0,82,97.0,80,9,1.0811,False
2025-11-10,2025,11,2025-11-10,Christmas,97.0,82,97.0,88,97.0,83,8,1.0122,False
2025-11-11,2025,11,2025-11-10,Christmas,97.0,95,97.0,101,97.0,88,15,0.9263,False
2025-11-12,2025,11,2025-11-10,Christmas,97.0,84,97.0,93,97.0,88,11,1.0476,False
2025-11-13,2025,11,2025-11-10,Christmas,97.0,86,97.0,89,97.0,83,14,0.9651,False
2025-11-14,2025,11,2025-11-10,Christmas,97.0,97,97.0,97,97.0,90,21,0.9278,False
2025-11-15,2025,11,2025-11-10,Christmas,97.0,83,97.0,92,97.0,91,13,1.0964,False
2025-11-16,2025,11,2025-11-10,Christmas,97.0,93,97.0,101,97.0,92,14,0.9892,False
2025-11-17,2025,11,2025-11-17,Christmas,97.0,94,97.0,100,97.0,97,11,1.0319,True
2025-11-18,2025,11,2025-11-17,Christmas,97.0,98,97.0,99,97.0,96,13,0.9796,False
2025-11-19,2025,11,2025-11-17,Christmas,97.0,101,97.0,110,97.0,107,7,1.0594,True
2025-11-20,2025,11,2025-11-17,Christmas,97.0,99,97.0,98,97.0,92,14,0.9293,False
2025-11-21,2025,11,2025-11-17,Christmas,97.0,85,97.0,92,97.0,91,8,1.0706,False
2025-11-22,2025,11,2025-11-17,Christmas,97.0,94,97.0,99,97.0,94,8,1.0,False
2025-11-23,2025,11,2025-11-17,Christmas,97.0,79,97.0,89,97.0,84,3,1.0633,False
2025-11-24,2025,11,2025-11-24,Christmas,97.0,91,97.0,84,97.0,82,12,0.9011,False
2025-11-25,2025,11,2025-11-24,Christmas,97.0,90,97.0,94,97.0,91,11,1.0111,False
2025-11-26,2025,11,2025-11-24,Christmas,97.0,97,97.0,101,97.0,97,11,1.0,True
2025-11-27,2025,11,2025-11-24,Christmas,97.0,68,97.0,78,97.0,76,3,1.1176,False
2025-11-28,2025,11,2025-11-24,Christmas,97.0,90,97.0,91,97.0,85,8,0.9444,False
2025-11-29,2025,11,2025-11-24,Christmas,97.0,83,97.0,88,97.0,79,12,0.9518,False
2025-11-30,2025,11,2025-11-24,Christmas,97.0,86,97.0,90,97.0,85,13,0.9884,False
2025-12-01,2025,12,2025-12-01,Christmas,97.0,103,97.0,107,97.0,102,14,0.9903,True
2025-12-02,2025,12,2025-12-01,Christmas,97.0,111,97.0,111,97.0,108,17,0.973,True
2025-12-03,2025,12,2025-12-01,Christmas,97.0,97,97.0,103,97.0,94,20,0.9691,False
2025-12-04,2025,12,2025-12-01,Christmas,97.0,94,97.0,98,97.0,92,22,0.9787,False
2025-12-05,2025,12,2025-12-01,Christmas,97.0,84,97.0,91,97.0,87,19,1.0357,False
2025-12-06,2025,12,2025-12-01,Christmas,97.0,84,97.0,84,97.0,78,25,0.9286,False
2025-12-07,2025,12,2025-12-01,Christmas,97.0,73,97.0,83,97.0,81,17,1.1096,False
2025-12-08,2025,12,2025-12-08,Christmas,97.0,101,97.0,107,97.0,101,17,1.0,True
2025-12-09,2025,12,2025-12-08,Christmas,97.0,101,97.0,102,97.0,96,22,0.9505,False
2025-12-10,2025,12,2025-12-08,Christmas,97.0,100,97.0,110,97.0,109,13,1.09,True
2025-12-11,2025,12,2025-12-08,Christmas,97.0,110,97.0,115,97.0,112,11,1.0182,True
2025-12-12,2025,12,2025-12-08,Christmas,97.0,81,97.0,85,97.0,82,10,1.0123,False
2025-12-13,2025,12,2025-12-08,Christmas,97.0,73,97.0,85,97.0,82,1,1.1233,False
2025-12-14,2025,12,2025-12-08,Christmas,97.0,93,97.0,90,97.0,85,9,0.914,False
2025-12-15,2025,12,2025-12-15,Christmas,97.0,100,97.0,99,97.0,93,16,0.93,False
2025-12-16,2025,12,2025-12-15,Christmas,97.0,80,97.0,82,97.0,78,18,0.975,False
2025-12-17,2025,12,2025-12-15,Christmas,97.0,105,97.0,106,97.0,98,25,0.9333,True
2025-12-18,2025,12,2025-12-15,Christmas,97.0,88,97.0,102,97.0,95,18,1.0795,False
2025-12-19,2025,12,2025-12-15,Christmas,97.0,96,97.0,102,97.0,95,19,0.9896,False
2025-12-20,2025,12,2025-12-15,Christmas,97.0,87,97.0,93,97.0,88,18,1.0115,False
2025-12-21,2025,12,2025-12-15,Christmas,97.0,96,97.0,106,97.0,98,16,1.0208,True
2025-12-22,2025,12,2025-12-22,Christmas,97.0,106,97.0,109,97.0,104,18,0.9811,True
2025-12-23,2025,12,2025-12-22,Christmas,97.0,92,97.0,96,97.0,94,16,1.0217,False
2025-12-24,2025,12,2025-12-22,Christmas,97.0,96,97.0,94,97.0,93,19,0.9688,False
2025-12-25,2025,12,2025-12-22,Christmas,97.0,91,97.0,90,97.0,86,24,0.9451,False
2025-12-26,2025,12,2025-12-22,Christmas,97.0,105,97.0,112,97.0,107,22,1.019,True
2025-12-27,2025,12,2025-12-22,Christmas,97.0,79,97.0,83,97.0,81,20,1.0253,False
2025-12-28,2025,12,2025-12-22,Christmas,97.0,73,97.0,81,97.0,76,17,1.0411,False
2025-12-29,2025,12,2025-12-29,Christmas,97.0,98,97.0,111,97.0,102,13,1.0408,True
2025-12-30,2025,12,2025-12-29,Christmas,97.0,103,97.0,103,97.0,102,14,0.9903,True
2025-12-31,2025,12,2025-12-29,Christmas,97.0,92,97.0,95,97.0,87,19,0.9457,False
2026-04-07,2026,4,2026-04-06,Normal,42.0,41,42.0,43,42.0,43,12,0.983,True
2026-04-08,2026,4,2026-04-06,Normal,42.0,42,42.0,43,42.0,43,11,0.984,True
2026-04-09,2026,4,2026-04-06,Normal,42.0,43,42.0,43,42.0,43,10,0.985,True
2026-04-10,2026,4,2026-04-06,Normal,42.0,41,42.0,43,42.0,43,9,0.9807,True
2026-04-11,2026,4,2026-04-06,Normal,42.0,42,42.0,43,42.0,43,8,0.9816,True
2026-04-12,2026,4,2026-04-06,Normal,42.0,43,42.0,42,42.0,43,7,0.9825,True
2026-04-13,2026,4,2026-04-13,Normal,42.0,41,42.0,43,42.0,43,7,0.9834,True
2026-04-14,2026,4,2026-04-13,Normal,42.0,42,42.0,43,42.0,42,6,0.9843,True
2026-04-15,2026,4,2026-04-13,Normal,42.0,43,42.0,43,42.0,43,5,0.9852,True
2026-04-16,2026,4,2026-04-13,Normal,42.0,41,42.0,43,42.0,43,5,0.9861,True
2026-04-17,2026,4,2026-04-13,Normal,42.0,42,42.0,42,42.0,43,5,0.987,True
2026-04-18,2026,4,2026-04-13,Normal,42.0,43,42.0,43,42.0,44,5,0.9879,True
2026-04-19,2026,4,2026-04-13,Normal,42.0,41,42.0,43,42.0,43,5,0.9888,True
2026-04-20,2026,4,2026-04-20,Normal,42.0,42,42.0,43,42.0,43,5,0.9897,True
2026-04-21,2026,4,2026-04-20,Normal,42.0,43,42.0,43,42.0,42,5,0.9906,True
2026-04-22,2026,4,2026-04-20,Normal,42.0,41,42.0,42,42.0,43,5,0.9915,True
2026-04-23,2026,4,2026-04-20,Normal,42.0,42,42.0,43,42.0,43,5,0.9924,True
2026-04-24,2026,4,2026-04-20,Normal,42.0,43,42.0,43,42.0,43,5,0.9933,True
2026-04-25,2026,4,2026-04-20,Normal,42.0,41,42.0,43,42.0,43,5,0.9942,True
2026-04-26,2026,4,2026-04-20,Normal,42.0,42,42.0,43,42.0,43,5,0.9951,True
2026-04-27,2026,4,2026-04-27,Normal,42.0,43,42.0,42,42.0,43,5,0.996,True
